timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1665928800,Oct 16 2022 - 2:00pm,incomplete,N/A,KAA Gent,KV Mechelen,N/A,12,1.33,0.33,1.33,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,84,84,67,17,0,50,67,17,50,13.00,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GHELAMCO-arena (Gent)
1665937800,Oct 16 2022 - 4:30pm,incomplete,N/A,RSC Anderlecht,Club Brugge,N/A,12,1.75,2.00,1.75,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.04,59,88,75,42,0,63,88,13,84,12.17,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Lotto Park (Bruxelles (Brussel))
1665946800,Oct 16 2022 - 7:00pm,incomplete,N/A,KV Oostende,Union Saint-Gilloise,N/A,12,1.00,1.00,1.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.21,71,84,71,42,13,46,100,25,84,8.33,7.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Diaz Arena (Oostende)
1666110600,Oct 18 2022 - 4:30pm,incomplete,N/A,Sporting Charleroi,KV Kortrijk,N/A,13,1.50,1.50,1.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.88,75,75,75,38,0,38,75,38,88,7.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pays de Charleroi (Charleroi)
1666110600,Oct 18 2022 - 4:30pm,incomplete,N/A,AS Eupen,OH Leuven,N/A,13,0.75,1.75,0.75,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.13,63,75,63,50,13,50,63,50,88,10.50,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion am Kehrweg (Eupen)
1666118700,Oct 18 2022 - 6:45pm,incomplete,N/A,KRC Genk,KVC Westerlo,N/A,13,2.50,0.00,2.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.75,63,88,75,38,25,50,88,50,63,13.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cegeka Arena (Genk)
1666118700,Oct 18 2022 - 6:45pm,incomplete,N/A,RFC Seraing,Cercle Brugge,N/A,13,0.00,0.00,0.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.38,13,67,42,29,0,13,67,42,88,8.42,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pairay (Seraing)
1666197000,Oct 19 2022 - 4:30pm,incomplete,N/A,Union Saint-Gilloise,KAA Gent,N/A,13,3.00,1.75,3.00,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.67,71,71,71,25,0,42,71,29,84,12.92,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Joseph Mariën (Bruxelles (Brussels))
1666205100,Oct 19 2022 - 6:45pm,incomplete,N/A,Club Brugge,Sint-Truiden,N/A,13,2.50,1.50,2.50,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.13,50,63,38,25,13,25,63,38,50,14.00,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1666205100,Oct 19 2022 - 6:45pm,incomplete,N/A,KV Mechelen,Standard Liège,N/A,13,1.50,1.00,1.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.21,59,84,71,59,42,54,84,54,71,12.08,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1666283400,Oct 20 2022 - 4:30pm,incomplete,N/A,Royal Antwerp FC,KV Oostende,N/A,13,3.00,0.75,3.00,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.25,50,75,63,38,25,25,75,50,100,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bosuilstadion (Deurne)
1666291500,Oct 20 2022 - 6:45pm,incomplete,N/A,Zulte-Waregem,RSC Anderlecht,N/A,13,0.75,1.00,0.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.04,54,84,71,38,13,59,71,38,84,9.33,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elindus Arena (Waregem)
1666377900,Oct 21 2022 - 6:45pm,incomplete,N/A,Cercle Brugge,Sporting Charleroi,N/A,14,1.67,2.00,1.67,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.50,33,33,17,17,0,33,33,17,67,12.33,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1666447200,Oct 22 2022 - 2:00pm,incomplete,N/A,KV Kortrijk,KVC Westerlo,N/A,14,0.33,0.00,0.33,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.63,25,67,38,13,13,25,50,42,71,10.67,4.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Guldensporenstadion (Kortrijk)
1666455300,Oct 22 2022 - 4:15pm,incomplete,N/A,KV Mechelen,AS Eupen,N/A,14,1.50,1.00,1.50,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.21,59,84,71,59,42,54,84,71,88,10.08,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1666455300,Oct 22 2022 - 4:15pm,incomplete,N/A,Sint-Truiden,OH Leuven,N/A,14,1.33,1.75,1.33,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.50,71,100,71,54,13,42,71,67,100,7.33,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion Stayen (Sint-Truiden (St.-Trond))
1666464300,Oct 22 2022 - 6:45pm,incomplete,N/A,Union Saint-Gilloise,Club Brugge,N/A,14,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.83,67,84,84,17,0,67,84,17,67,12.34,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Joseph Mariën (Bruxelles (Brussels))
1666524600,Oct 23 2022 - 11:30am,incomplete,N/A,Royal Antwerp FC,KRC Genk,N/A,14,3.00,2.00,3.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,4.34,59,88,88,75,59,59,88,59,100,9.08,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bosuilstadion (Deurne)
1666533600,Oct 23 2022 - 2:00pm,incomplete,N/A,KAA Gent,RFC Seraing,N/A,14,1.33,1.50,1.33,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.21,88,100,71,38,13,71,88,25,67,8.83,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GHELAMCO-arena (Gent)
1666542600,Oct 23 2022 - 4:30pm,incomplete,N/A,Standard Liège,RSC Anderlecht,N/A,14,1.75,1.00,1.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.54,42,71,59,25,0,59,71,25,71,9.83,5.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Maurice Dufrasne (Liège (Luik))
1666551600,Oct 23 2022 - 7:00pm,incomplete,N/A,KV Oostende,Zulte-Waregem,N/A,14,1.00,0.67,1.00,0.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.17,67,67,34,17,0,50,67,17,67,9.00,5.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Diaz Arena (Oostende)
1666982700,Oct 28 2022 - 6:45pm,incomplete,N/A,KRC Genk,KV Mechelen,N/A,15,2.50,0.33,2.50,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.79,71,71,71,42,13,42,54,42,59,14.17,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cegeka Arena (Genk)
1667052000,Oct 29 2022 - 2:00pm,incomplete,N/A,Zulte-Waregem,Standard Liège,N/A,15,0.75,1.00,0.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.71,71,84,71,71,29,42,71,54,84,11.33,6.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elindus Arena (Waregem)
1667060100,Oct 29 2022 - 4:15pm,incomplete,N/A,KV Kortrijk,Cercle Brugge,N/A,15,0.33,0.00,0.33,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.88,13,67,25,13,0,13,50,42,71,9.42,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Guldensporenstadion (Kortrijk)
1667060100,Oct 29 2022 - 4:15pm,incomplete,N/A,KVC Westerlo,Sint-Truiden,N/A,15,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.88,29,46,17,17,17,0,59,17,63,9.75,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Het Kuipje (Westerlo)
1667069100,Oct 29 2022 - 6:45pm,incomplete,N/A,Club Brugge,KV Oostende,N/A,15,2.50,0.75,2.50,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,63,88,63,38,13,25,75,63,88,13.50,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1667133000,Oct 30 2022 - 12:30pm,incomplete,N/A,RSC Anderlecht,AS Eupen,N/A,15,1.75,1.00,1.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.21,59,71,59,59,17,29,71,46,100,10.83,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Lotto Park (Bruxelles (Brussel))
1667142000,Oct 30 2022 - 3:00pm,incomplete,N/A,RFC Seraing,Union Saint-Gilloise,N/A,15,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.88,38,67,54,42,13,13,67,42,100,7.67,7.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pairay (Seraing)
1667151000,Oct 30 2022 - 5:30pm,incomplete,N/A,OH Leuven,KAA Gent,N/A,15,2.00,1.75,2.00,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.84,54,88,71,25,0,42,88,29,100,10.92,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Power at Den Dreef Stadion (Heverlee)
1667160000,Oct 30 2022 - 8:00pm,incomplete,N/A,Sporting Charleroi,Royal Antwerp FC,N/A,15,1.50,3.00,1.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.88,67,84,67,38,0,59,84,25,67,6.58,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pays de Charleroi (Charleroi)
1667591100,Nov 04 2022 - 7:45pm,incomplete,N/A,KRC Genk,Sporting Charleroi,N/A,16,2.50,2.00,2.50,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.63,54,54,54,42,13,42,54,42,75,12.50,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Cegeka Arena (Genk)
1667660400,Nov 05 2022 - 3:00pm,incomplete,N/A,KV Mechelen,Zulte-Waregem,N/A,16,1.50,0.67,1.50,0.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.21,59,84,38,25,25,54,67,54,71,10.42,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1667668500,Nov 05 2022 - 5:15pm,incomplete,N/A,RFC Seraing,Sint-Truiden,N/A,16,0.00,1.50,0.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,1.38,13,29,17,17,0,0,42,17,63,9.42,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pairay (Seraing)
1667668500,Nov 05 2022 - 5:15pm,incomplete,N/A,Cercle Brugge,OH Leuven,N/A,16,1.67,1.75,1.67,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,54,67,38,38,13,42,54,50,67,11.33,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1667677500,Nov 05 2022 - 7:45pm,incomplete,N/A,AS Eupen,Standard Liège,N/A,16,0.75,1.00,0.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.96,59,59,59,46,17,42,59,17,71,12.83,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion am Kehrweg (Eupen)
1667737800,Nov 06 2022 - 12:30pm,incomplete,N/A,KAA Gent,Club Brugge,N/A,16,1.33,2.00,1.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.00,84,100,84,17,0,84,100,0,50,12.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GHELAMCO-arena (Gent)
1667746800,Nov 06 2022 - 3:00pm,incomplete,N/A,Union Saint-Gilloise,KVC Westerlo,N/A,16,3.00,0.00,3.00,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.29,59,84,71,13,13,42,84,42,71,12.67,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Joseph Mariën (Bruxelles (Brussels))
1667755800,Nov 06 2022 - 5:30pm,incomplete,N/A,Royal Antwerp FC,RSC Anderlecht,N/A,16,3.00,1.00,3.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.17,42,71,71,25,25,59,71,25,84,9.08,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bosuilstadion (Deurne)
1667764800,Nov 06 2022 - 8:00pm,incomplete,N/A,KV Oostende,KV Kortrijk,N/A,16,1.00,1.50,1.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.34,59,59,59,17,0,46,75,13,71,7.08,6.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Diaz Arena (Oostende)
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,Club Brugge,Royal Antwerp FC,N/A,17,2.50,3.00,2.50,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,54,84,54,25,13,59,71,38,54,10.58,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,RSC Anderlecht,KRC Genk,N/A,17,1.75,2.00,1.75,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.71,59,88,75,75,34,46,88,46,100,10.83,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Lotto Park (Bruxelles (Brussel))
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,Standard Liège,Union Saint-Gilloise,N/A,17,1.75,1.00,1.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.25,63,88,63,50,13,38,88,50,88,9.50,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Maurice Dufrasne (Liège (Luik))
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,OH Leuven,RFC Seraing,N/A,17,2.00,1.50,2.00,1.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.21,54,100,71,38,13,54,88,42,100,7.17,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,King Power at Den Dreef Stadion (Heverlee)
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,KV Kortrijk,KAA Gent,N/A,17,0.33,1.75,0.33,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.00,38,54,38,25,0,25,38,29,84,10.92,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Guldensporenstadion (Kortrijk)
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,Zulte-Waregem,AS Eupen,N/A,17,0.75,1.00,0.75,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.71,71,84,71,71,29,42,71,71,100,9.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Elindus Arena (Waregem)
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,Sint-Truiden,Cercle Brugge,N/A,17,1.33,0.00,1.33,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.88,46,100,59,29,0,29,84,42,88,8.08,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion Stayen (Sint-Truiden (St.-Trond))
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,KVC Westerlo,KV Oostende,N/A,17,2.00,0.75,2.00,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.75,42,71,42,29,17,0,71,42,100,9.25,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Het Kuipje (Westerlo)
1668121200,Nov 10 2022 - 11:00pm,incomplete,N/A,Sporting Charleroi,KV Mechelen,N/A,17,1.50,0.33,1.50,0.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.04,84,84,84,54,0,42,67,42,84,10.92,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pays de Charleroi (Charleroi)
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,Club Brugge,OH Leuven,N/A,18,2.50,1.75,2.50,1.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.75,75,100,75,63,25,50,75,88,88,12.25,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Jan Breydelstadion (Brugge)
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,KAA Gent,Standard Liège,N/A,18,1.33,1.00,1.33,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.17,84,84,67,34,17,50,84,17,50,12.66,6.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GHELAMCO-arena (Gent)
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,KV Kortrijk,KRC Genk,N/A,18,0.33,2.00,0.33,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.84,34,67,50,50,34,34,50,50,84,9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Guldensporenstadion (Kortrijk)
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,RFC Seraing,AS Eupen,N/A,18,0.00,1.00,0.00,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.84,34,50,50,50,17,17,50,50,100,8.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Pairay (Seraing)
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,Union Saint-Gilloise,KV Oostende,N/A,18,3.00,0.75,3.00,0.75,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.42,59,71,59,13,0,17,71,42,84,11.92,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Joseph Mariën (Bruxelles (Brussels))
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,KV Mechelen,Cercle Brugge,N/A,18,1.50,0.00,1.50,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,3.75,38,100,63,38,25,50,100,63,75,10.50,4.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AFAS-stadion Achter de Kazerne (Mechelen (Malines))
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,Sint-Truiden,Zulte-Waregem,N/A,18,1.33,0.67,1.33,0.67,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.34,67,84,34,17,0,33,50,33,84,8.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion Stayen (Sint-Truiden (St.-Trond))
1671750000,Dec 22 2022 - 11:00pm,incomplete,N/A,KVC Westerlo,Royal Antwerp FC,N/A,18,2.00,3.00,2.00,3.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.50,33,67,33,17,17,34,67,17,67,6.33,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Het Kuipje (Westerlo)
